# CSV-File created with merge-csv.com
# -----------------------------------------------------------

CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
27055,MUSI 20,01,M,1530,1620,Ilan,Glasman,A11
27702,MUSI 21,01,M,1330,1420,Ilan,Glasman,A11
26551,MUSI 41W,01,M,1130,1220,Grace,Lai,A31
27050,MUSI 41W,02,M,1530,1620,Ilan,Glasman,A11
27704,MUSI 42,01,M,1130,1220,Grace,Lai,A31
27051,MUSI 77,65R,MW,1130,1245,Ilan,Glasman,OFC
26996,AFAM 10,60Z,,,,Julie,Keiffer-Lewis,ONLINE
27608,AFAM 10,61Z,,,,Shanita,Ealey,ONLINE
27966,AFAM 10,62Z,,,,Julie,Keiffer-Lewis,ONLINE
26420,AFAM 12A,60Z,,,,Julie,Keiffer-Lewis,ONLINE
27631,ASAM 1,40,MW,1000,1150,Wayne,Jopanda,MCC-12
25794,ASAM 1,61Z,,,,Mae,Lee,ONLINE
25795,ASAM 11,01Y,R,1230,1400,Mae,Lee,MLC109
27800,ASAM 11,60Z,,,,Mae,Lee,ONLINE
27626,ASAM 20,60Z,,,,Francesca,Caparas,ONLINE
25792,ASAM 40,61Z,,,,So,Kam Lee,ONLINE
25797,ASAM 41,61Z,,,,Young,Jung,ONLINE
26997,CETH 8,61Z,,,,Marc,Coronado,ONLINE
26399,CETH 10,63Z,,,,Mae,Lee,ONLINE
26401,CETH 13,61Z,,,,Catie,Cadge-Moore,ONLINE
26406,CETH 13,62Z,,,,Catie,Cadge-Moore,ONLINE
26402,CETH 29,65Z,,,,Meghan,Kensler,ONLINE
27629,CHLX 10,1FY,W,1330,1520,Felipe,Ponce,MCC-10
27018,CHLX 10,60Z,,,,Felipe,Ponce,ONLINE
27340,CHLX 10,61Z,,,,Robert,Unzueta,ONLINE
27348,CHLX 10,62Z,,,,Robert,Unzueta,ONLINE
27017,CHLX 13,60Z,,,,Angelina,Loyola,ONLINE
27956,ICS 7,01Y,M,930,1120,Nick,Chivers,MLC111
27957,ICS 7,02Y,W,930,1120,Thalia,Bobadilla,MLC111
26486,ICS 25,50Z,,,,Laura,Chin,ONLINE
27057,ICS 27,1EZ,TR,1800,1950,Cynthia,Kaufman,ONLINE
28015,ICS 77,65R,,,,Mae,Lee,ONLINE
27950,ICS 80X,65R,,,,Cynthia,Kaufman,ONLINE
27951,ICS 81X,65R,,,,Cynthia,Kaufman,ONLINE
27952,ICS 82X,65R,,,,Cynthia,Kaufman,ONLINE
26403,NAIS 12,60Z,,,,Meghan,Kensler,ONLINE
27906,NAIS 31,01Y,M,1130,1320,David,Palaita,MCC-10
27905,NAIS 31,02V,M,1130,1320,David,Palaita,MCC-10
24880,NURS 50,01Z,F,1530,1720,Silvinita,Rowe,ONLINE
25578,NURS 50,03Z,F,730,920,Silvinita,Rowe,ONLINE
24785,NURS 77X,65R,M,1530,1820,Rana,Marinas,ONLINE
24786,NURS 77Y,65R,MR,1530,1820,Rana,Marinas,ONLINE
24881,NURS 77Z,65R,MRF,1530,1820,Rana,Marinas,ONLINE
27859,NURS 91A,02,T,1000,1350,Amy,Rejent,S56
26079,NURS 91AL,01,WR,630,1400,Amy,Rejent,S81
26080,NURS 91AL,02,WR,630,1400,Patricia,White,S81
27346,NURS 91B,01,T,1000,1350,Amy,Rejent,S56
26082,NURS 91BL,01F,WR,630,1435,Amy,Rejent,HOSP
26083,NURS 91BL,02F,WR,630,1435,Patricia,White,HOSP
27342,NURS 92,01,W,800,1150,Angela,Winch,S71
26086,NURS 92L,01F,MT,630,1400,Angela,Winch,HOSP
27852,NURS 93,03Z,R,1730,2120,Olga,Libova,ONLINE
27853,NURS 93,04Z,R,1730,2120,Olga,Libova,ONLINE
26073,NURS 93A,01Z,W,830,1220,Rana,Marinas,ONLINE
26074,NURS 93A,02Z,W,830,1220,Rana,Marinas,ONLINE
26779,NURS 93AL,01F,MT,630,1300,Rana,Marinas,HOSP
26076,NURS 93AL,02F,MT,630,1300,Rana,Marinas,HOSP
27922,NURS 93L,03F,MT,1430,2100,Olga,Libova,HOSP
27923,NURS 93L,04F,MT,1430,2100,Sandi,Miller,HOSP
26108,NURS 94L,01F,MT,630,1300,Jennifer,Quevedo,HOSP
26109,NURS 94L,02F,MT,630,1300,Jennifer,Quevedo,HOSP
26091,NURS 95L,01F,TW,1330,2100,Mary,Mcelwain,HOSP
26092,NURS 95L,02F,MT,630,1430,Mary,Mcelwain,HOSP
26806,NURS 96,01Z,M,1530,1720,Sandra,Jung,ONLINE
26807,NURS 96A,01Z,M,1130,1320,Sandra,Jung,ONLINE
26808,NURS 96L,01F,TWR,630,1400,Sandra,Jung,HOSP
26809,NURS 96L,02F,FS,630,1400,Patricia,Williams,HOSP
26097,NURS 201,01,F,830,1120,Amy,Rejent,S83
26098,NURS 202,02,F,830,1120,Angela,Winch,S83
26099,NURS 203,03,R,1430,1720,Rana,Marinas,S83
20541,LRNA 77,65R,,,,Diana,Alves de Lima,ONLINE
27723,LRNA 96,01Z,F,1030,1220,Diana,Alves de Lima,ONLINE
02744,LRNA 97,01Z,R,1600,1750,Diana,Alves de Lima,ONLINE
27724,LRNA 98,01Z,F,1330,1540,Diana,Alves de Lima,ONLINE
00237,BIOL 6A,01Y,,,,Simon,Kang'a,ONLINE
27809,BIOL 6A,02Y,,,,Simon,Kang'a,ONLINE
00239,BIOL 6A,03Y,,,,Bruce,Heyer,ONLINE
00240,BIOL 6A,04Y,,,,Bruce,Heyer,ONLINE
00241,BIOL 6A,05Y,,,,Elizabeth,Mcpartlan,ONLINE
00243,BIOL 6A,06Y,,,,Elizabeth,Mcpartlan,ONLINE
27869,BIOL 6A,10Y,MW,930,1120,Lianna,Wong,ONLINE
27870,BIOL 6A,11Y,MW,930,1120,Lianna,Wong,ONLINE
25378,BIOL 10,01Y,,,,Judy,Cuff-Alvarado,ONLINE
25379,BIOL 10,02Y,,,,Judy,Cuff-Alvarado,ONLINE
26053,BIOL 10,03Y,,,,Elizabeth,Mcpartlan,ONLINE
26054,BIOL 10,04Y,,,,Elizabeth,Mcpartlan,ONLINE
27172,BIOL 10,05Y,,,,Jason,Bram,ONLINE
27173,BIOL 10,06Y,,,,Jason,Bram,ONLINE
27174,BIOL 10,07Y,,,,Judy,Cuff-Alvarado,ONLINE
27180,BIOL 10,08Y,,,,Judy,Cuff-Alvarado,ONLINE
27944,BIOL 11,04Y,S,930,1320,Ebenezer,Morikang,ONLINE
27810,BIOL 11,08Y,,,,Simon,Kang'a,ONLINE
27858,BIOL 11,09Y,,,,Simon,Kang'a,ONLINE
27192,BIOL 13,01Y,,,,Jason,Bram,ONLINE
27246,BIOL 13,02Y,,,,Jason,Bram,ONLINE
27247,BIOL 26,01Y,,,,Elsa,Jimenez-Samayoa,ONLINE
27248,BIOL 26,02Y,,,,Elsa,Jimenez-Samayoa,ONLINE
27249,BIOL 26,03Y,,,,Ann,Daniel,ONLINE
27250,BIOL 40A,01Y,,,,Vicky,Annen,ONLINE
27251,BIOL 40A,02Y,,,,Vicky,Annen,ONLINE
27252,BIOL 40A,03Y,,,,Robert,Kalpin,ONLINE
27253,BIOL 40A,04Y,,,,Robert,Kalpin,ONLINE
27254,BIOL 40A,05Y,,,,Nora,Balabanian,ONLINE
27256,BIOL 40A,06Y,,,,Nora,Balabanian,ONLINE
27257,BIOL 40A,07Y,,,,Robert,Kalpin,ONLINE
27258,BIOL 40A,08Y,,,,Robert,Kalpin,ONLINE
27259,BIOL 40B,01,TR,1230,1420,Lakshmikanta,Sengupta,SC1102
27811,BIOL 40B,01Y,,,,Susmita,Sengupta,ONLINE
27260,BIOL 40B,02,TR,1230,1420,Lakshmikanta,Sengupta,SC1102
27812,BIOL 40B,02Y,,,,Susmita,Sengupta,ONLINE
27261,BIOL 40C,01,MW,1230,1420,Eric,Pane,MLC103
27262,BIOL 40C,02,MW,1230,1420,Eric,Pane,MLC103
21639,BIOL 45,01Z,,,,Anna,Miller,ONLINE
27302,BIOL 45,02Z,,,,Anna,Miller,ONLINE
27848,BIOL 54I,50Z,,,,Judy,Cuff-Alvarado,ONLINE
27849,BIOL 54J,50Z,,,,Judy,Cuff-Alvarado,ONLINE
25389,BIOL 77,65R,,,,Elizabeth,Mcpartlan,ONLINE
28011,BIOL 87,66R,TR,1030,1145,Elizabeth,Mcpartlan,KC239
28022,BIOL 87,67R,R,830,1120,Elizabeth,Mcpartlan,SC2108
27844,HLTH 21,01Z,W,1335,1500,Alison,Campbell,ONLINE
26055,HLTH 21,1GZ,W,1335,1500,Alison,Campbell,ONLINE
26792,HLTH 21,51Z,,,,Barbara,Liechty,ONLINE
26795,HLTH 21,52Z,,,,Barbara,Liechty,ONLINE
27786,HLTH 21,53Z,,,,Barbara,Liechty,ONLINE
27790,HLTH 57A,01,F,1330,1620,Mary,Donahue,S56
27156,NUTR 10,01Z,,,,Alison,Campbell,ONLINE
27150,NUTR 10,03Z,M,930,1120,Georgia,Acker,ONLINE
27151,NUTR 10,04Z,,,,Alison,Campbell,ONLINE
27152,NUTR 10,05Z,M,1130,1320,Georgia,Acker,ONLINE
27784,NUTR 10,06Z,,,,Alison,Campbell,ONLINE
27154,NUTR 10,07Z,M,1530,1720,Georgia,Acker,ONLINE
27850,NUTR 10,50Z,,,,Anna,Miller,ONLINE
27851,NUTR 62G,50Z,,,,Anna,Miller,ONLINE
27743,PARA 3,50Z,,,,James,Suits,ONLINE
27737,PARA 11,01Z,W,1800,1950,Kevin,Lee,ONLINE
27740,PARA 54,50Z,,,,DuJuan,Green,ONLINE
27026,PARA 64,1JF,,,,Terry,Ellis,TBA
27027,PARA 64X,1JF,,,,Terry,Ellis,TBA
27028,PARA 64Y,1JF,,,,Terry,Ellis,TBA
27029,PARA 64Z,1JF,,,,Terry,Ellis,TBA
27919,PARA 67,02Z,TR,1230,1320,Yvonne,Mills,ONLINE
27672,PARA 74A,01Y,R,1030,1220,Ramona,Gabriel,L22
26439,PARA 75,01Z,M,1800,1950,Griffin,Bonini,ONLINE
26858,PARA 87,01Z,T,1800,1950,Daniel,Blanchette,ONLINE
27920,PARA 88,02Z,TR,1230,1320,Yvonne,Mills,ONLINE
27826,PARA 98,01Z,W,1800,1950,Terry,Ellis,ONLINE
27796,KNES 1B,02,TR,1130,1220,Danielle,Altman,POOLM
27797,KNES 1C,02,TR,1130,1220,Danielle,Altman,POOLM
26560,KNES 5AX,01,TR,930,1045,Rusty,Johnson,PE14
27082,KNES 5AX,02,MW,930,1045,Rusty,Johnson,PE14
27126,KNES 5AX,03,MW,700,815,Rachel,Catuiza,PE14
26561,KNES 5BX,01,TR,930,1045,Rusty,Johnson,PE14
27083,KNES 5BX,02,MW,930,1045,Rusty,Johnson,PE14
27128,KNES 5BX,03,MW,700,815,Rachel,Catuiza,PE14
26594,KNES 6AX,51Z,,,,Rachel,Catuiza,ONLINE
27136,KNES 6AX,52Z,,,,Jason,Damjanovic,ONLINE
27141,KNES 11AX,50Z,,,,Rachel,Catuiza,ONLINE
26673,KNES 12D,01,MW,1800,1850,Pete,Rabbitt,PE15
26674,KNES 12E,01,MW,1800,1850,Pete,Rabbitt,PE15
26583,KNES 12G,01,MW,1230,1320,Pete,Rabbitt,PE14
27807,KNES 15AX,01,MW,830,945,Rachel,Catuiza,PE15
27806,KNES 15CX,01,MW,830,945,Rachel,Catuiza,PE15
23416,KNES 15CX,02Z,,,,Rachel,Catuiza,ONLINE
27140,KNES 15CX,50Z,,,,Rachel,Catuiza,ONLINE
27137,KNES 15CX,53Z,,,,Jason,Damjanovic,ONLINE
23479,KNES 15EX,03Z,,,,Rachel,Catuiza,ONLINE
27138,KNES 15EX,50Z,,,,Jason,Damjanovic,ONLINE
27142,KNES 15EX,51Z,,,,Rachel,Catuiza,ONLINE
27333,KNES 16AX,01,MW,700,815,Rachel,Catuiza,PE14
26593,KNES 19EX,50Z,,,,Rachel,Catuiza,ONLINE
26595,KNES 19EX,51Z,,,,Rachel,Catuiza,ONLINE
27805,KNES 19GX,01,MW,830,945,Rachel,Catuiza,PE15
26592,KNES 19GX,50Z,,,,Danielle,Altman,ONLINE
26596,KNES 19GX,51Z,,,,Rachel,Catuiza,ONLINE
28019,KNES 19GX,52Z,,,,Danielle,Altman,ONLINE
26557,KNES 22AX,01,MW,1100,1215,Rusty,Johnson,PE14
27088,KNES 22AX,50Z,,,,Danielle,Altman,ONLINE
27978,KNES 22AX,51Z,,,,Danielle,Altman,ONLINE
26627,KNES 22BX,01,MW,1100,1215,Rusty,Johnson,PE14
27803,KNES 22DX,01,TR,1030,1145,Dawnis,Guevara,PE15
27979,KNES 22DX,50Z,,,,Danielle,Altman,ONLINE
27792,KNES 22DX,52Z,,,,Danielle,Altman,ONLINE
27804,KNES 22EX,01,TR,1030,1145,Dawnis,Guevara,PE15
23459,KNES 25AX,02Z,,,,Jason,Damjanovic,ONLINE
26597,KNES 25AX,50Z,,,,Rachel,Catuiza,ONLINE
24083,KNES 25BX,02Z,,,,Jason,Damjanovic,ONLINE
26598,KNES 25BX,50Z,,,,Rachel,Catuiza,ONLINE
27799,KNES 26AX,50Z,,,,Danielle,Altman,ONLINE
28020,KNES 26AX,51Z,,,,Danielle,Altman,ONLINE
27085,KNES 26BX,50Z,,,,Danielle,Altman,ONLINE
28021,KNES 26BX,51Z,,,,Danielle,Altman,ONLINE
27939,KNES 29A,01,MW,1130,1220,Nick,Mattis,PE15
27940,KNES 29B,01,MW,1130,1220,Nick,Mattis,PE15
26572,KNES 31AX,01,MW,1000,1115,Rachel,Catuiza,PE21W
27102,KNES 31AX,02,TR,1100,1215,Jason,Damjanovic,PE21W
26573,KNES 31BX,01,MW,1000,1115,Rachel,Catuiza,PE21W
27103,KNES 31BX,02,TR,1100,1215,Jason,Damjanovic,PE21W
26574,KNES 31CX,01,MW,1000,1115,Rachel,Catuiza,PE21W
27104,KNES 31CX,02,TR,1100,1215,Jason,Damjanovic,PE21W
27801,KNES 31JX,01,TR,1230,1400,Cheryl,Owiesny,T-CRTW
27824,KNES 31JX,02,W,1730,2050,Cheryl,Owiesny,T-CRTW
27802,KNES 31KX,01,W,1730,2050,Cheryl,Owiesny,T-CRTW
27823,KNES 31KX,02,TR,1230,1400,Cheryl,Owiesny,T-CRTW
27822,KNES 36AX,01,TR,930,1045,Jason,Damjanovic,PE21E
26569,KNES 37AX,01,TR,1100,1215,Cheryl,Owiesny,FLDS
26570,KNES 37BX,01,TR,1100,1215,Cheryl,Owiesny,FLDS
26571,KNES 37CX,01,TR,1100,1215,Cheryl,Owiesny,FLDS
26665,KNES 37E,01,F,830,1020,Rusty,Johnson,PE21W
26669,KNES 37E,02,F,1030,1220,Rusty,Johnson,PE21W
26666,KNES 38A,01,F,830,1020,Rusty,Johnson,PE21W
26670,KNES 38A,02,F,1030,1220,Rusty,Johnson,PE21W
26667,KNES 38B,01,F,830,1020,Rusty,Johnson,PE21W
26671,KNES 38B,02,F,1030,1220,Rusty,Johnson,PE21W
26668,KNES 38C,01,F,830,1020,Rusty,Johnson,PE21W
26672,KNES 38C,02,F,1030,1220,Rusty,Johnson,PE21W
23522,KNES 39AX,01Z,,,,Dawnis,Guevara,ONLINE
24674,KNES 39BX,01Z,,,,Dawnis,Guevara,ONLINE
23986,KNES 45,62Z,,,,Cheryl,Owiesny,ONLINE
25352,KNES 45,66Z,,,,Cheryl,Owiesny,ONLINE
26811,KNES 47,63Z,,,,Dawnis,Guevara,ONLINE
25874,KNES 48,50Z,,,,Jason,Damjanovic,ONLINE
27307,KNES 48,51Z,,,,Joe,D'Agostino,ONLINE
25839,KNES 50A,63Z,,,,Jason,Damjanovic,ONLINE
27091,PE 4XX,01,MW,1400,1515,Joe,D'Agostino,PE610
27092,PE 4XX,02,TR,1400,1515,Joe,D'Agostino,PE610
27941,PE 4XX,03,MTR,1700,1750,Nick,Mattis,PE610
27095,PE 4XX,04,TR,600,715,Joe,D'Agostino,PE610
27961,PE 4XX,05,MW,600,715,Rusty,Johnson,FLDS
27962,PE 4XX,06,MW,600,715,Mark,Landefeld,PE21E
27353,PE 32B,02,MTR,1830,2030,Mark,Landefeld,PE21W
26765,PE 32F,02,MTWR,600,715,Donald,Watkins,FLDBB
26608,PE 32G,01,MTWR,1500,1615,Donald,Watkins,FLDBB
27898,PE 32N,01,MTWR,1530,1645,Nick,Mattis,ST-TR
27899,PE 32N,02,MTWR,600,715,Nick,Mattis,ST-TR
27942,PE 32N,03,MTWRF,500,615,Nick,Mattis,ST-TR
26606,PE 32P,01,TWR,930,1120,Danielle,Altman,POOLW
27791,PE 32P,50Z,,,,Danielle,Altman,ONLINE
28023,PE 32P,51Z,,,,Danielle,Altman,ONLINE
26600,PE 39M,01,MTWRFS,1430,1545,Rusty,Johnson,FLDS
26760,PE 39M,02,MTWRFS,600,715,Rusty,Johnson,FLDS
27825,PE 39W,01,MTWRF,1430,1600,Mark,Landefeld,FLDS
26609,PE 40,01,MTWRF,1630,1800,Joe,D'Agostino,ST-FLD
26599,PE 42W,01,MTWRF,700,830,Dawnis,Guevara,PE21W
26759,PE 42W,02,MTWRF,600,730,Dawnis,Guevara,PE21E
27900,PE 43,01,MTWRF,1330,1500,Nick,Mattis,ST-TR
27901,PE 43,02,MTWRF,530,700,Nick,Mattis,ST-TR
27000,PHIL 1,01Y,T,1030,1220,Nick,Baiamonte,MLC111
27721,PHIL 1,02Y,M,1330,1520,Sangeeta,Mishra,MLC111
23167,PHIL 1,50Z,,,,Richard,Hammerud,ONLINE
24114,PHIL 1,51Z,,,,Nick,Baiamonte,ONLINE
25802,PHIL 1,52Z,,,,Richard,Hammerud,ONLINE
27726,PHIL 2,50Z,,,,Sangeeta,Mishra,ONLINE
02037,PHIL 3,01Y,T,1230,1445,Nick,Baiamonte,MLC111
20297,PHIL 3,51Z,,,,Nick,Baiamonte,ONLINE
02045,PHIL 4,01Y,R,1430,1620,Javier,Galindo,ADM101
26999,PHIL 4,51Z,,,,Anthony,Hanson,ONLINE
26395,PHIL 8,50Z,,,,Nick,Baiamonte,ONLINE
27725,PHIL 8,51Z,,,,Nick,Baiamonte,ONLINE
02058,PHTG 1,01Y,,,,Lisa,Teng,ONLINE
02056,PHTG 1,02Y,,,,Hiroyo,Kaneko,ONLINE
20481,PHTG 4,01Y,,,,Sita,Bhattacharji,ONLINE
02060,PHTG 4,51Z,,,,Sita,Bhattacharji,ONLINE
25112,PHTG 4,52Z,,,,Lisa,Teng,ONLINE
27643,PHTG 7,01Y,R,930,1120,Hiroyo,Kaneko,FOR4
23672,PHTG 7,51Z,,,,Tressa,Pack,ONLINE
23649,PHTG 21,62Z,,,,Sita,Bhattacharji,ONLINE
26536,PHTG 58A,50Z,,,,Tressa,Pack,ONLINE
26537,PHTG 58B,50Z,,,,Tressa,Pack,ONLINE
26508,PHTG 301,01Y,,,,Lisa,Teng,ONLINE
26532,PHTG 301,02Y,,,,Hiroyo,Kaneko,ONLINE
26528,PHTG 304,01Y,,,,Sita,Bhattacharji,ONLINE
26540,PHTG 304,51Z,,,,Sita,Bhattacharji,ONLINE
26539,PHTG 304,52Z,,,,Lisa,Teng,ONLINE
27033,PHTG 358A,50Z,,,,Tressa,Pack,ONLINE
27034,PHTG 358B,50Z,,,,Tressa,Pack,ONLINE
25051,PHYS 2A,02Y,MTR,930,1020,Ronald,Francis,S35
02071,PHYS 2A,03Y,MTR,930,1020,Ronald,Francis,S11
02076,PHYS 4A,01Y,MTWR,930,1020,Eduardo,Luna,S32
02075,PHYS 4A,02Y,MTWR,930,1020,Eduardo,Luna,S32
25893,PHYS 4A,03Y,MTWR,1230,1320,Megan,Ulbricht,S34
25898,PHYS 4A,04Y,MTWR,1230,1320,Megan,Ulbricht,S34
25354,PHYS 4A,08Y,MTWR,1330,1420,Kasra,Khazeni,S35
25975,PHYS 4A,09Y,MTWR,1330,1420,Kasra,Khazeni,S35
02081,PHYS 4B,01Y,MTWR,1330,1420,Zuleyha,Yuksek,MLC105
27761,PHYS 4B,03Y,MTWR,1330,1420,Zuleyha,Yuksek,MLC105
26677,PHYS 4B,35,MW,1730,1945,Kasra,Khazeni,S35
26685,PHYS 4B,48,MW,1730,1945,Kasra,Khazeni,S35
27865,PHYS 4C,50Y,MTWR,1330,1420,Megan,Ulbricht,S34
21249,PHYS 50,01,MTWR,830,920,Eduardo,Luna,S34
02085,PHYS 50,02,MTWR,930,1020,Zuleyha,Yuksek,MLC103
02086,PHYS 50,04Z,TR,1730,1920,Juming,Jiao,ONLINE
22424,PHYS 50,05Z,MW,1730,1920,Peter,Ho,ONLINE
27862,POLI 1,02Y,MW,830,1020,Ishmael,Tarikh,FOR4
24124,POLI 1,1EZ,M,930,1120,James,Nguyen,ONLINE
27888,POLI 1,3EZ,T,1030,1220,Robert,Stockwell,ONLINE
24122,POLI 1,50Z,,,,Scott,Heffner,ONLINE
27054,POLI 1,51Z,,,,Scott,Heffner,ONLINE
24125,POLI 1,52Z,,,,Albert,Schendan,ONLINE
24130,POLI 1,53Z,,,,Albert,Schendan,ONLINE
28017,POLI 1,58Z,,,,Laura,Chin,ONLINE
24120,POLI 1,9EZ,,,,Laura,Chin,ONLINE
27945,POLI 1H,3EZ,T,1030,1220,Robert,Stockwell,ONLINE
27764,POLI 2,01Y,T,930,1120,James,Nguyen,L25
27989,POLI 3,51Z,,,,Robert,Ovetz,ONLINE
23482,POLI 5,01Y,M,1030,1220,Robert,Stockwell,ADM101
24151,POLI 10,01Y,M,1030,1220,James,Suits,L22
27738,POLI 11,01Z,W,1800,1950,Kevin,Lee,ONLINE
27744,POLI 13,50Z,,,,James,Suits,ONLINE
26485,POLI 15,50Z,,,,Laura,Chin,ONLINE
27056,POLI 17,1EZ,TR,1800,1950,Cynthia,Kaufman,ONLINE
27885,POLI 17H,1EZ,TR,1800,1950,Cynthia,Kaufman,ONLINE
22862,POLI 64,1JZ,,,,Robert,Stockwell,ONLINE
22863,POLI 64X,1JZ,,,,Robert,Stockwell,ONLINE
22864,POLI 64Y,1JZ,,,,Robert,Stockwell,ONLINE
22865,POLI 64Z,1JZ,,,,Robert,Stockwell,ONLINE
26440,POLI 75,01Z,M,1800,1950,Griffin,Bonini,ONLINE
02123,PSYC 1,01Y,TR,1030,1120,Mark,Healy,FOR1
26460,PSYC 1,02,TR,1230,1420,Harvey,Cohen,ADM119
26461,PSYC 1,03Z,MW,1130,1220,Joshua,Avera,ONLINE
22811,PSYC 1,04Y,TR,930,1020,Mark,Healy,FOR1
26462,PSYC 1,05Y,M,1330,1520,Derrick,Felton,ADM119
26463,PSYC 1,1GF,T,1600,1745,Jeanette,Tucker,HOMSTD
27943,PSYC 1,1YF,T,1600,1745,Jeanette,Tucker,HOMSTD
02128,PSYC 1,50Z,,,,Robin,Schulte,ONLINE
02124,PSYC 1,51Z,,,,Mark,Healy,ONLINE
02130,PSYC 1,53Z,,,,James,Clifford Jr,ONLINE
02126,PSYC 1,54Z,,,,Taiki,Kondo,ONLINE
02132,PSYC 1,56Z,,,,Susan,Thomas,ONLINE
02135,PSYC 1,60Z,,,,Robin,Schulte,ONLINE
23120,PSYC 1,61Z,,,,Sandra,Trafalis,ONLINE
23712,PSYC 1,62,TR,1830,2020,Hy,Diep,L27
02137,PSYC 1,62Z,,,,Chris,Olsen,ONLINE
27451,PSYC 1,63Z,,,,Latosha,Baldwin,ONLINE
25900,PSYC 2,01Y,T,930,1120,Susan,Thomas,L27
27213,PSYC 2,02Z,MW,1800,1950,Taiki,Kondo,ONLINE
26494,PSYC 3,50Z,,,,James,Clifford Jr,ONLINE
02142,PSYC 4,50Z,,,,Daniel,Bunce,ONLINE
20291,PSYC 4,62Z,,,,Sandra,Trafalis,ONLINE
24730,PSYC 4,65Z,,,,Latosha,Baldwin,ONLINE
21178,PSYC 5,50Z,,,,Daniel,Bunce,ONLINE
24968,PSYC 8,01,TR,1030,1220,Harvey,Cohen,ADM119
22279,PSYC 8,50Z,,,,Jeanette,Tucker,ONLINE
26645,PSYC 8,51Z,,,,Robin,Schulte,ONLINE
02149,PSYC 10G,01F,TR,1600,1750,Jayanti,Roy,HOMSTD
26487,PSYC 10G,2CF,S,930,1320,Shelley,Gonzales,CDO
02150,PSYC 10G,51Z,,,,Cristina,Leal,ONLINE
02152,PSYC 10H,01Z,W,1830,2220,Jila,Maleksalehi,ONLINE
02154,PSYC 10H,02Z,R,1030,1220,Julie,Kennedy,ONLINE
21566,PSYC 12,50Z,,,,Sandra,Trafalis,ONLINE
02158,PSYC 14,01Y,M,930,1120,Melissa,Tamas,L27
02159,PSYC 14,51Z,,,,Susan,Thomas,ONLINE
02161,PSYC 14,62Z,,,,Melissa,Tamas,ONLINE
02162,PSYC 15,01Y,TR,1130,1220,Mark,Healy,FOR1
26464,PSYC 15,50Z,,,,Chris,Olsen,ONLINE
25894,PSYC 24,50Z,,,,James,Clifford Jr,ONLINE
28009,PSYC 24,51Z,,,,James,Clifford Jr,ONLINE
02164,PSYC 64,1JZ,,,,Mark,Healy,ONLINE
02165,PSYC 64X,1JZ,,,,Mark,Healy,ONLINE
22463,PSYC 64Y,1JZ,,,,Mark,Healy,ONLINE
20487,PSYC 64Z,1JZ,,,,Mark,Healy,ONLINE
27673,PSYC 74A,01Y,R,1030,1220,Ramona,Gabriel,L22
02243,REST 50,62Z,,,,Michael,Gough,ONLINE
27123,REST 50,64Z,,,,Mia,Park,ONLINE
02244,REST 51,62Z,,,,Mia,Park,ONLINE
27707,REST 51,65Z,,,,Amber,Hatter,ONLINE
25887,REST 52A,62Z,,,,Sam,Kiamanesh,ONLINE
26514,REST 55,62Z,,,,Dan,Salah,ONLINE
27135,REST 61,62Z,,,,Amber,Hatter,ONLINE
27121,REST 350,62Z,,,,Michael,Gough,ONLINE
27124,REST 350,64Z,,,,Mia,Park,ONLINE
27125,REST 351,62Z,,,,Mia,Park,ONLINE
27710,REST 351,65Z,,,,Amber,Hatter,ONLINE
27133,REST 352A,62Z,,,,Sam,Kiamanesh,ONLINE
27139,REST 355,62Z,,,,Dan,Salah,ONLINE
24150,SOC 1,02Y,M,1230,1420,Steve,Nava,MLC110
20294,SOC 1,03Y,TR,1130,1220,Jovanah,Arrington,MLC109
27080,SOC 1,04Y,W,1230,1420,Steve,Nava,MLC110
26786,SOC 1,1EY,MW,930,1020,Steve,Nava,MLC110
02747,SOC 1,1KE,MW,930,1020,Steve,Nava,MLC110
21571,SOC 1,50Z,,,,Kamau,Birago,ONLINE
26327,SOC 1,51Z,,,,Mark,Pasion,ONLINE
02282,SOC 1,52Z,,,,Mark,Pasion,ONLINE
02287,SOC 1,62Z,,,,Jason,Dehaan,ONLINE
27719,SOC 5,50Z,,,,Kamau,Birago,ONLINE
02292,SOC 15,01Y,TR,1130,1220,Mark,Healy,FOR1
26465,SOC 15,50Z,,,,Chris,Olsen,ONLINE
24146,SOC 28,62Z,,,,Jason,Dehaan,ONLINE
26468,SOC 29,50Z,,,,Tracy,Dehaan,ONLINE
27078,SOC 35,50Z,,,,Tracy,Dehaan,ONLINE
26988,SOC 51,50Z,,,,Ramona,Gabriel,ONLINE
27741,SOC 54,50Z,,,,DuJuan,Green,ONLINE
27681,SOC 73,01Z,R,1800,1950,James,Suits,ONLINE
27642,DANC 22,01,TR,930,1045,Janet,Shaw,PE11U
21652,DANC 22K,01,TR,1130,1245,Janet,Shaw,PE11U
21683,DANC 22L,01,TR,1130,1245,Janet,Shaw,PE11U
22255,DANC 22M,01,TR,1130,1245,Janet,Shaw,PE11U
23048,DANC 38A,01,TR,930,1120,Warren,Lucas,A11
23049,DANC 38A,50Z,,,,Vernon,Gallegos,ONLINE
02417,THEA 1,50Z,,,,Vernon,Gallegos,ONLINE
02416,THEA 1,51Z,,,,Vernon,Gallegos,ONLINE
